track_popularity,mode,speechiness,instrumentalness,energy,danceability,liveness,acousticness,valence,duration_ms,type,key,tempo,loudness
85,1.0,0.0295,0.0,0.445,0.781,0.184,0.474,0.591,281560.0,audio_features,2.0,78.998,-6.061
60,1.0,0.0445,1.63e-05,0.637,0.552,0.136,0.464,0.333,314280.0,audio_features,5.0,97.97,-6.568
55,1.0,0.229,0.0,0.613,0.754,0.335,0.318,0.904,208400.0,audio_features,5.0,113.196,-6.342
54,1.0,0.0341,0.0,0.76,0.752,0.335,0.319,0.752,190227.0,audio_features,2.0,107.034,-5.34
55,1.0,0.0279,0.000171,0.318,0.58,0.117,0.756,0.295,228533.0,audio_features,2.0,129.757,-8.926
0,1.0,0.0349,5.14e-06,0.176,0.641,0.252,0.638,0.297,299147.0,audio_features,6.0,76.031,-11.692
25,1.0,0.0418,0.0,0.321,0.464,0.0789,0.877,0.306,252760.0,audio_features,2.0,93.528,-11.12
23,1.0,0.0397,0.0,0.377,0.697,0.0999,0.556,0.336,244573.0,audio_features,3.0,138.754,-7.755
34,0.0,0.0472,1.22e-06,0.67,0.818,0.0601,0.304,0.939,235382.0,audio_features,8.0,119.988,-4.451
31,1.0,0.0659,0.0,0.608,0.806,0.635,0.0113,0.849,219840.0,audio_features,1.0,95.049,-7.008
18,0.0,0.146,0.0,0.669,0.791,0.33,0.175,0.809,225533.0,audio_features,6.0,92.013,-7.189
51,1.0,0.0476,0.000464,0.379,0.614,0.0986,0.607,0.201,258987.0,audio_features,4.0,107.989,-10.48
25,0.0,0.0364,0.000294,0.316,0.66,0.104,0.529,0.543,300253.0,audio_features,3.0,91.207,-11.567
38,1.0,0.0376,1.07e-05,0.346,0.53,0.105,0.697,0.359,241347.0,audio_features,8.0,121.876,-10.497
20,0.0,0.0364,0.000299,0.449,0.767,0.151,0.024,0.908,205133.0,audio_features,8.0,95.03,-7.158
15,0.0,0.158,0.0,0.725,0.759,0.0771,0.576,0.619,250427.0,audio_features,11.0,87.467,-7.006
48,1.0,0.0295,0.0,0.445,0.781,0.184,0.474,0.591,281560.0,audio_features,2.0,78.998,-6.061
19,1.0,0.0445,1.63e-05,0.637,0.552,0.136,0.464,0.333,314280.0,audio_features,5.0,97.97,-6.568
16,1.0,0.229,0.0,0.613,0.754,0.335,0.318,0.904,208400.0,audio_features,5.0,113.196,-6.342
15,1.0,0.0341,0.0,0.76,0.752,0.335,0.319,0.752,190227.0,audio_features,2.0,107.034,-5.34
15,1.0,0.0279,0.000171,0.318,0.58,0.117,0.756,0.295,228533.0,audio_features,2.0,129.757,-8.926
0,1.0,0.0349,5.14e-06,0.176,0.641,0.252,0.638,0.297,299147.0,audio_features,6.0,76.031,-11.692
23,1.0,0.0651,0.0,0.694,0.767,0.118,0.0854,0.339,327280.0,audio_features,8.0,120.046,-7.12
20,1.0,0.0352,0.0,0.649,0.579,0.125,0.0977,0.184,184173.0,audio_features,2.0,114.593,-6.522
30,0.0,0.0444,6.92e-05,0.542,0.812,0.141,0.294,0.733,240987.0,audio_features,7.0,110.268,-5.403
19,1.0,0.0395,0.0,0.461,0.728,0.113,0.707,0.474,235960.0,audio_features,6.0,86.014,-8.726
34,0.0,0.0274,0.0,0.239,0.618,0.1,0.791,0.327,404480.0,audio_features,8.0,96.846,-8.371
18,1.0,0.0404,0.0,0.369,0.389,0.96,0.598,0.541,195968.0,audio_features,4.0,102.625,-6.886
13,1.0,0.183,0.0,0.696,0.69,0.958,0.219,0.237,302992.0,audio_features,9.0,125.735,-7.432
15,1.0,0.0428,0.0,0.747,0.669,0.185,0.141,0.483,242440.0,audio_features,6.0,122.531,-7.108
30,1.0,0.0418,0.0,0.321,0.464,0.0789,0.877,0.306,252760.0,audio_features,2.0,93.528,-11.12
31,1.0,0.0397,0.0,0.377,0.697,0.0999,0.556,0.336,244573.0,audio_features,3.0,138.754,-7.755
35,0.0,0.0472,1.22e-06,0.67,0.818,0.0601,0.304,0.939,235382.0,audio_features,8.0,119.988,-4.451
39,1.0,0.0659,0.0,0.608,0.806,0.635,0.0113,0.849,219840.0,audio_features,1.0,95.049,-7.008
24,0.0,0.146,0.0,0.669,0.791,0.33,0.175,0.809,225533.0,audio_features,6.0,92.013,-7.189
57,1.0,0.0476,0.000464,0.379,0.614,0.0986,0.607,0.201,258987.0,audio_features,4.0,107.989,-10.48
32,0.0,0.0364,0.000294,0.316,0.66,0.104,0.529,0.543,300253.0,audio_features,3.0,91.207,-11.567
44,1.0,0.0376,1.07e-05,0.346,0.53,0.105,0.697,0.359,241347.0,audio_features,8.0,121.876,-10.497
25,0.0,0.0364,0.000299,0.449,0.767,0.151,0.024,0.908,205133.0,audio_features,8.0,95.03,-7.158
20,0.0,0.158,0.0,0.725,0.759,0.0771,0.576,0.619,250427.0,audio_features,11.0,87.467,-7.006
51,1.0,0.0295,0.0,0.445,0.781,0.184,0.474,0.591,281560.0,audio_features,2.0,78.998,-6.061
26,1.0,0.0445,1.63e-05,0.637,0.552,0.136,0.464,0.333,314280.0,audio_features,5.0,97.97,-6.568
21,1.0,0.229,0.0,0.613,0.754,0.335,0.318,0.904,208400.0,audio_features,5.0,113.196,-6.342
21,1.0,0.0341,0.0,0.76,0.752,0.335,0.319,0.752,190227.0,audio_features,2.0,107.034,-5.34
21,1.0,0.0279,0.000171,0.318,0.58,0.117,0.756,0.295,228533.0,audio_features,2.0,129.757,-8.926
0,1.0,0.0349,5.14e-06,0.176,0.641,0.252,0.638,0.297,299147.0,audio_features,6.0,76.031,-11.692
38,1.0,0.0404,0.00733,0.697,0.726,0.0823,0.0997,0.54,202586.0,audio_features,4.0,120.004,-6.257
28,1.0,0.0352,0.0,0.649,0.579,0.125,0.0977,0.184,184173.0,audio_features,2.0,114.593,-6.522
37,0.0,0.0444,6.92e-05,0.542,0.812,0.141,0.294,0.733,240987.0,audio_features,7.0,110.268,-5.403
27,1.0,0.0395,0.0,0.461,0.728,0.113,0.707,0.474,235960.0,audio_features,6.0,86.014,-8.726
38,0.0,0.0274,0.0,0.239,0.618,0.1,0.791,0.327,404480.0,audio_features,8.0,96.846,-8.371
25,1.0,0.0404,0.0,0.369,0.389,0.96,0.598,0.541,195968.0,audio_features,4.0,102.625,-6.886
21,1.0,0.183,0.0,0.696,0.69,0.958,0.219,0.237,302992.0,audio_features,9.0,125.735,-7.432
23,1.0,0.0428,0.0,0.747,0.669,0.185,0.141,0.483,242440.0,audio_features,6.0,122.531,-7.108
44,1.0,0.0418,0.0,0.321,0.464,0.0789,0.877,0.306,252760.0,audio_features,2.0,93.528,-11.12
41,1.0,0.0397,0.0,0.377,0.697,0.0999,0.556,0.336,244573.0,audio_features,3.0,138.754,-7.755
47,0.0,0.0472,1.22e-06,0.67,0.818,0.0601,0.304,0.939,235382.0,audio_features,8.0,119.988,-4.451
57,1.0,0.0659,0.0,0.608,0.806,0.635,0.0113,0.849,219840.0,audio_features,1.0,95.049,-7.008
34,0.0,0.146,0.0,0.669,0.791,0.33,0.175,0.809,225533.0,audio_features,6.0,92.013,-7.189
68,1.0,0.0476,0.000464,0.379,0.614,0.0986,0.607,0.201,258987.0,audio_features,4.0,107.989,-10.48
39,0.0,0.0364,0.000294,0.316,0.66,0.104,0.529,0.543,300253.0,audio_features,3.0,91.207,-11.567
58,1.0,0.0376,1.07e-05,0.346,0.53,0.105,0.697,0.359,241347.0,audio_features,8.0,121.876,-10.497
36,0.0,0.0364,0.000299,0.449,0.767,0.151,0.024,0.908,205133.0,audio_features,8.0,95.03,-7.158
31,0.0,0.158,0.0,0.725,0.759,0.0771,0.576,0.619,250427.0,audio_features,11.0,87.467,-7.006
67,1.0,0.0295,0.0,0.445,0.781,0.184,0.474,0.591,281560.0,audio_features,2.0,78.998,-6.061
37,1.0,0.0445,1.63e-05,0.637,0.552,0.136,0.464,0.333,314280.0,audio_features,5.0,97.97,-6.568
32,1.0,0.229,0.0,0.613,0.754,0.335,0.318,0.904,208400.0,audio_features,5.0,113.196,-6.342
33,1.0,0.0341,0.0,0.76,0.752,0.335,0.319,0.752,190227.0,audio_features,2.0,107.034,-5.34
33,1.0,0.0279,0.000171,0.318,0.58,0.117,0.756,0.295,228533.0,audio_features,2.0,129.757,-8.926
0,1.0,0.0349,5.14e-06,0.176,0.641,0.252,0.638,0.297,299147.0,audio_features,6.0,76.031,-11.692
56,1.0,0.0259,0.000182,0.557,0.54,0.307,0.00886,0.287,237147.0,audio_features,11.0,75.035,-6.097
39,1.0,0.0352,0.0,0.649,0.579,0.125,0.0977,0.184,184173.0,audio_features,2.0,114.593,-6.522
47,0.0,0.0444,6.92e-05,0.542,0.812,0.141,0.294,0.733,240987.0,audio_features,7.0,110.268,-5.403
37,1.0,0.0395,0.0,0.461,0.728,0.113,0.707,0.474,235960.0,audio_features,6.0,86.014,-8.726
50,0.0,0.0274,0.0,0.239,0.618,0.1,0.791,0.327,404480.0,audio_features,8.0,96.846,-8.371
36,1.0,0.0404,0.0,0.369,0.389,0.96,0.598,0.541,195968.0,audio_features,4.0,102.625,-6.886
28,1.0,0.183,0.0,0.696,0.69,0.958,0.219,0.237,302992.0,audio_features,9.0,125.735,-7.432
40,1.0,0.0428,0.0,0.747,0.669,0.185,0.141,0.483,242440.0,audio_features,6.0,122.531,-7.108
34,1.0,0.0498,0.0,0.339,0.402,0.833,0.728,0.496,322933.0,audio_features,9.0,83.194,-9.574
31,1.0,0.0945,0.0,0.879,0.601,0.464,0.62,0.713,225013.0,audio_features,9.0,99.377,-5.215
31,1.0,0.0734,0.0,0.8,0.602,0.656,0.545,0.81,307760.0,audio_features,7.0,109.921,-5.91
31,1.0,0.0532,7.13e-05,0.0964,0.494,0.936,0.807,0.393,151173.0,audio_features,4.0,86.676,-16.691
35,1.0,0.532,0.0,0.141,0.616,0.897,0.792,0.361,300680.0,audio_features,9.0,107.874,-17.161
35,1.0,0.23,0.0,0.911,0.506,0.696,0.48,0.781,590333.0,audio_features,0.0,105.475,-4.779
47,1.0,0.0378,0.011,0.603,0.731,0.147,0.645,0.619,231547.0,audio_features,8.0,96.973,-7.656
41,1.0,0.193,0.0,0.636,0.754,0.108,0.519,0.875,210747.0,audio_features,9.0,90.001,-7.129
40,1.0,0.0354,0.0,0.485,0.826,0.107,0.569,0.278,226067.0,audio_features,8.0,104.011,-7.424
39,1.0,0.0278,9.65e-06,0.65,0.646,0.0999,0.14,0.52,199133.0,audio_features,2.0,100.05,-6.491
44,0.0,0.0658,0.0,0.836,0.781,0.289,0.379,0.636,206440.0,audio_features,6.0,94.989,-5.496
47,1.0,0.0373,0.000142,0.31,0.602,0.105,0.886,0.36,255000.0,audio_features,4.0,159.917,-11.469
34,0.0,0.204,0.0,0.569,0.712,0.412,0.507,0.837,306320.0,audio_features,4.0,105.032,-6.032
32,1.0,0.0283,0.711,0.663,0.629,0.0811,0.28,0.49,269187.0,audio_features,9.0,139.982,-10.516
30,1.0,0.0367,0.0,0.289,0.642,0.18,0.669,0.407,258373.0,audio_features,9.0,84.996,-9.918
18,1.0,0.0696,2.37e-06,0.652,0.733,0.521,0.419,0.459,200093.0,audio_features,7.0,99.998,-9.101
16,1.0,0.101,0.0,0.405,0.422,0.15,0.323,0.578,228600.0,audio_features,6.0,74.13,-11.126
15,0.0,0.0363,4.02e-05,0.807,0.74,0.0538,0.0446,0.781,179880.0,audio_features,0.0,101.042,-9.976
14,1.0,0.406,0.0,0.209,0.616,0.139,0.902,0.336,229613.0,audio_features,9.0,86.891,-13.43
16,1.0,0.0717,0.000151,0.436,0.81,0.11,0.689,0.446,259413.0,audio_features,10.0,119.973,-12.683
13,1.0,0.0443,0.00539,0.0929,0.588,0.128,0.95,0.502,195840.0,audio_features,11.0,152.139,-14.301
13,0.0,0.0674,6.82e-05,0.505,0.74,0.0707,0.0415,0.646,234333.0,audio_features,4.0,97.994,-10.338
20,1.0,0.0992,0.0,0.637,0.592,0.13,0.562,0.565,185093.0,audio_features,11.0,159.701,-8.48
37,1.0,0.0512,0.0,0.837,0.749,0.525,0.162,0.927,220413.0,audio_features,7.0,103.483,-8.837
16,1.0,0.0498,0.00469,0.227,0.589,0.0248,0.64,0.182,280853.0,audio_features,2.0,74.993,-16.67
17,1.0,0.0461,0.0,0.328,0.526,0.112,0.694,0.11,526387.0,audio_features,1.0,116.068,-9.864
26,1.0,0.0299,1.42e-06,0.257,0.555,0.124,0.892,0.431,200756.0,audio_features,10.0,89.013,-12.637
16,1.0,0.0352,0.0,0.425,0.843,0.102,0.565,0.284,224529.0,audio_features,8.0,104.02,-8.676
15,1.0,0.109,0.0,0.248,0.74,0.141,0.729,0.889,243163.0,audio_features,4.0,83.786,-12.659
12,1.0,0.0376,0.0,0.098,0.464,0.101,0.865,0.234,275882.0,audio_features,10.0,78.864,-12.119
14,1.0,0.0278,9.65e-06,0.65,0.646,0.0999,0.14,0.52,199133.0,audio_features,2.0,100.05,-6.491
15,1.0,0.193,0.0,0.636,0.754,0.108,0.519,0.875,210747.0,audio_features,9.0,90.001,-7.129
70,1.0,0.0367,0.0,0.289,0.642,0.18,0.669,0.407,258373.0,audio_features,9.0,84.996,-9.918
66,1.0,0.0696,2.37e-06,0.652,0.733,0.521,0.419,0.459,200093.0,audio_features,7.0,99.998,-9.101
55,1.0,0.101,0.0,0.405,0.422,0.15,0.323,0.578,228600.0,audio_features,6.0,74.13,-11.126
53,0.0,0.0363,4.02e-05,0.807,0.74,0.0538,0.0446,0.781,179880.0,audio_features,0.0,101.042,-9.976
55,1.0,0.406,0.0,0.209,0.616,0.139,0.902,0.336,229613.0,audio_features,9.0,86.891,-13.43
64,1.0,0.0717,0.000151,0.436,0.81,0.11,0.689,0.446,259413.0,audio_features,10.0,119.973,-12.683
54,1.0,0.0443,0.00539,0.0929,0.588,0.128,0.95,0.502,195840.0,audio_features,11.0,152.139,-14.301
51,0.0,0.0674,6.82e-05,0.505,0.74,0.0707,0.0415,0.646,234333.0,audio_features,4.0,97.994,-10.338
75,1.0,0.0992,0.0,0.637,0.592,0.13,0.562,0.565,185093.0,audio_features,11.0,159.701,-8.48
65,1.0,0.0512,0.0,0.837,0.749,0.525,0.162,0.927,220413.0,audio_features,7.0,103.483,-8.837
70,1.0,0.0498,0.00469,0.227,0.589,0.0248,0.64,0.182,280853.0,audio_features,2.0,74.993,-16.67
72,1.0,0.0461,0.0,0.328,0.526,0.112,0.694,0.11,526387.0,audio_features,1.0,116.068,-9.864
58,1.0,0.0299,1.42e-06,0.257,0.555,0.124,0.892,0.431,200756.0,audio_features,10.0,89.013,-12.637
53,1.0,0.0352,0.0,0.425,0.843,0.102,0.565,0.284,224529.0,audio_features,8.0,104.02,-8.676
51,1.0,0.109,0.0,0.248,0.74,0.141,0.729,0.889,243163.0,audio_features,4.0,83.786,-12.659
50,1.0,0.0376,0.0,0.098,0.464,0.101,0.865,0.234,275882.0,audio_features,10.0,78.864,-12.119
56,1.0,0.0367,0.0,0.289,0.642,0.18,0.669,0.407,258373.0,audio_features,9.0,84.996,-9.918
42,1.0,0.0696,2.37e-06,0.652,0.733,0.521,0.419,0.459,200093.0,audio_features,7.0,99.998,-9.101
32,1.0,0.101,0.0,0.405,0.422,0.15,0.323,0.578,228600.0,audio_features,6.0,74.13,-11.126
29,0.0,0.0363,4.02e-05,0.807,0.74,0.0538,0.0446,0.781,179880.0,audio_features,0.0,101.042,-9.976
32,1.0,0.406,0.0,0.209,0.616,0.139,0.902,0.336,229613.0,audio_features,9.0,86.891,-13.43
40,1.0,0.0717,0.000151,0.436,0.81,0.11,0.689,0.446,259413.0,audio_features,10.0,119.973,-12.683
31,1.0,0.0443,0.00539,0.0929,0.588,0.128,0.95,0.502,195840.0,audio_features,11.0,152.139,-14.301
28,0.0,0.0674,6.82e-05,0.505,0.74,0.0707,0.0415,0.646,234333.0,audio_features,4.0,97.994,-10.338
52,1.0,0.0992,0.0,0.637,0.592,0.13,0.562,0.565,185093.0,audio_features,11.0,159.701,-8.48
41,1.0,0.0512,0.0,0.837,0.749,0.525,0.162,0.927,220413.0,audio_features,7.0,103.483,-8.837
48,1.0,0.0498,0.00469,0.227,0.589,0.0248,0.64,0.182,280853.0,audio_features,2.0,74.993,-16.67
48,1.0,0.0461,0.0,0.328,0.526,0.112,0.694,0.11,526387.0,audio_features,1.0,116.068,-9.864
36,1.0,0.0299,1.42e-06,0.257,0.555,0.124,0.892,0.431,200756.0,audio_features,10.0,89.013,-12.637
29,1.0,0.0352,0.0,0.425,0.843,0.102,0.565,0.284,224529.0,audio_features,8.0,104.02,-8.676
29,1.0,0.109,0.0,0.248,0.74,0.141,0.729,0.889,243163.0,audio_features,4.0,83.786,-12.659
28,1.0,0.0376,0.0,0.098,0.464,0.101,0.865,0.234,275882.0,audio_features,10.0,78.864,-12.119
76,1.0,0.0367,0.0,0.289,0.642,0.18,0.669,0.407,258373.0,audio_features,9.0,84.996,-9.918
42,1.0,0.0696,2.37e-06,0.652,0.733,0.521,0.419,0.459,200093.0,audio_features,7.0,99.998,-9.101
32,1.0,0.101,0.0,0.405,0.422,0.15,0.323,0.578,228600.0,audio_features,6.0,74.13,-11.126
33,0.0,0.0363,4.02e-05,0.807,0.74,0.0538,0.0446,0.781,179880.0,audio_features,0.0,101.042,-9.976
31,1.0,0.406,0.0,0.209,0.616,0.139,0.902,0.336,229613.0,audio_features,9.0,86.891,-13.43
41,1.0,0.0717,0.000151,0.436,0.81,0.11,0.689,0.446,259413.0,audio_features,10.0,119.973,-12.683
33,1.0,0.0443,0.00539,0.0929,0.588,0.128,0.95,0.502,195840.0,audio_features,11.0,152.139,-14.301
28,0.0,0.0674,6.82e-05,0.505,0.74,0.0707,0.0415,0.646,234333.0,audio_features,4.0,97.994,-10.338
56,1.0,0.0992,0.0,0.637,0.592,0.13,0.562,0.565,185093.0,audio_features,11.0,159.701,-8.48
34,1.0,0.0512,0.0,0.837,0.749,0.525,0.162,0.927,220413.0,audio_features,7.0,103.483,-8.837
44,1.0,0.0498,0.00469,0.227,0.589,0.0248,0.64,0.182,280853.0,audio_features,2.0,74.993,-16.67
47,1.0,0.0461,0.0,0.328,0.526,0.112,0.694,0.11,526387.0,audio_features,1.0,116.068,-9.864
8,1.0,0.0367,0.0,0.289,0.642,0.18,0.669,0.407,258373.0,audio_features,9.0,84.996,-9.918
6,1.0,0.0696,2.37e-06,0.652,0.733,0.521,0.419,0.459,200093.0,audio_features,7.0,99.998,-9.101
5,1.0,0.101,0.0,0.405,0.422,0.15,0.323,0.578,228600.0,audio_features,6.0,74.13,-11.126
5,0.0,0.0363,4.02e-05,0.807,0.74,0.0538,0.0446,0.781,179880.0,audio_features,0.0,101.042,-9.976
4,1.0,0.406,0.0,0.209,0.616,0.139,0.902,0.336,229613.0,audio_features,9.0,86.891,-13.43
7,1.0,0.0717,0.000151,0.436,0.81,0.11,0.689,0.446,259413.0,audio_features,10.0,119.973,-12.683
5,1.0,0.0443,0.00539,0.0929,0.588,0.128,0.95,0.502,195840.0,audio_features,11.0,152.139,-14.301
4,0.0,0.0674,6.82e-05,0.505,0.74,0.0707,0.0415,0.646,234333.0,audio_features,4.0,97.994,-10.338
11,1.0,0.0992,0.0,0.637,0.592,0.13,0.562,0.565,185093.0,audio_features,11.0,159.701,-8.48
5,1.0,0.0512,0.0,0.837,0.749,0.525,0.162,0.927,220413.0,audio_features,7.0,103.483,-8.837
12,1.0,0.0498,0.00469,0.227,0.589,0.0248,0.64,0.182,280853.0,audio_features,2.0,74.993,-16.67
9,1.0,0.0461,0.0,0.328,0.526,0.112,0.694,0.11,526387.0,audio_features,1.0,116.068,-9.864
38,0.0,0.103,0.0,0.82,0.718,0.391,0.0928,0.329,271333.0,audio_features,4.0,90.013,-5.552
36,0.0,0.0707,0.00017,0.532,0.799,0.0978,0.386,0.189,201587.0,audio_features,1.0,100.032,-9.472
36,0.0,0.278,0.0,0.704,0.476,0.094,0.515,0.297,254907.0,audio_features,9.0,140.396,-5.411
37,0.0,0.263,0.0,0.833,0.693,0.117,0.214,0.759,222653.0,audio_features,6.0,99.901,-5.408
42,1.0,0.105,0.0,0.5,0.437,0.157,0.731,0.437,328653.0,audio_features,9.0,85.293,-7.103
33,0.0,0.116,0.0,0.91,0.511,0.127,0.0282,0.426,261440.0,audio_features,11.0,140.147,-6.186
34,1.0,0.052,0.00232,0.678,0.855,0.0964,0.101,0.429,243000.0,audio_features,9.0,120.012,-6.864
33,1.0,0.152,0.0,0.664,0.64,0.329,0.267,0.275,330200.0,audio_features,1.0,140.007,-7.812
60,1.0,0.0311,0.0,0.439,0.314,0.181,0.671,0.364,248178.0,audio_features,2.0,180.119,-5.726
60,1.0,0.153,0.0,0.773,0.669,0.113,0.038,0.377,185857.0,audio_features,0.0,93.923,-5.619
60,0.0,0.0301,0.0,0.584,0.611,0.432,0.083,0.181,243486.0,audio_features,11.0,116.106,-6.897
60,1.0,0.0287,0.0,0.628,0.744,0.317,0.0493,0.539,193565.0,audio_features,2.0,119.966,-5.435
60,1.0,0.0751,0.0,0.67,0.733,0.121,0.121,0.472,192841.0,audio_features,5.0,100.964,-6.009
57,1.0,0.116,0.0,0.668,0.517,0.407,0.0712,0.646,169824.0,audio_features,1.0,79.782,-6.012
57,0.0,0.0459,8e-06,0.671,0.645,0.11,0.0597,0.365,169661.0,audio_features,10.0,82.546,-7.208
58,0.0,0.0343,0.00129,0.569,0.475,0.232,0.037,0.0395,183816.0,audio_features,4.0,108.007,-7.073
56,1.0,0.0353,0.0,0.43,0.583,0.0867,0.801,0.367,243158.0,audio_features,9.0,84.967,-7.748
56,1.0,0.0458,0.031,0.303,0.301,0.0979,0.177,0.0384,145796.0,audio_features,4.0,141.997,-12.39
57,0.0,0.0528,0.0,0.656,0.485,0.155,0.0346,0.106,195111.0,audio_features,10.0,140.107,-6.121
53,1.0,0.0424,1.99e-06,0.278,0.491,0.111,0.8,0.0718,141851.0,audio_features,6.0,127.136,-11.29
56,1.0,0.0477,0.0,0.764,0.682,0.103,0.0363,0.701,192721.0,audio_features,1.0,97.023,-5.411
51,1.0,0.0545,0.000299,0.162,0.477,0.179,0.927,0.211,92718.0,audio_features,9.0,106.144,-15.34
71,1.0,0.0424,0.0,0.834,0.593,0.191,0.115,0.555,196987.0,audio_features,10.0,151.944,-3.738
66,0.0,0.0673,0.0,0.724,0.535,0.0782,0.0281,0.179,178160.0,audio_features,6.0,147.083,-5.498
31,1.0,0.0312,0.0,0.434,0.312,0.189,0.718,0.354,248178.0,audio_features,2.0,180.065,-5.804
31,1.0,0.242,0.0,0.775,0.644,0.113,0.0399,0.372,185857.0,audio_features,0.0,93.707,-5.679
32,0.0,0.0298,0.0,0.586,0.599,0.395,0.0766,0.18,243486.0,audio_features,11.0,116.101,-6.929
36,1.0,0.0287,0.0,0.628,0.744,0.317,0.0493,0.539,193565.0,audio_features,2.0,119.948,-5.435
42,1.0,0.0745,0.0,0.681,0.736,0.12,0.106,0.481,192841.0,audio_features,5.0,100.924,-6.063
36,1.0,0.0929,0.0,0.644,0.612,0.404,0.0661,0.673,169824.0,audio_features,1.0,159.989,-6.165
29,0.0,0.0484,3.16e-05,0.67,0.645,0.111,0.0642,0.349,169661.0,audio_features,10.0,82.479,-7.19
29,0.0,0.0378,0.004,0.566,0.3,0.281,0.045,0.0394,183816.0,audio_features,4.0,107.99,-7.044
30,1.0,0.0353,0.0,0.43,0.583,0.0867,0.801,0.367,243158.0,audio_features,9.0,84.967,-7.748
28,1.0,0.0493,0.0263,0.355,0.301,0.0991,0.144,0.04,145796.0,audio_features,4.0,141.618,-11.203
29,0.0,0.0528,0.0,0.656,0.485,0.155,0.0346,0.106,195111.0,audio_features,10.0,140.107,-6.121
23,1.0,0.044,7.38e-06,0.229,0.342,0.111,0.842,0.102,141851.0,audio_features,6.0,107.58,-11.558
28,1.0,0.0497,0.0,0.773,0.682,0.0985,0.0332,0.674,192721.0,audio_features,1.0,96.992,-5.395
21,1.0,0.049,0.000283,0.16,0.499,0.181,0.927,0.212,92718.0,audio_features,9.0,108.254,-15.416
41,1.0,0.0407,0.0,0.84,0.592,0.204,0.116,0.454,196613.0,audio_features,10.0,151.982,-3.269
38,1.0,0.0624,1.02e-06,0.701,0.541,0.0838,0.0333,0.237,178293.0,audio_features,4.0,146.972,-5.669
69,1.0,0.0311,0.0,0.439,0.314,0.181,0.671,0.364,248178.0,audio_features,2.0,180.119,-5.726
75,1.0,0.153,0.0,0.773,0.669,0.113,0.038,0.377,185857.0,audio_features,0.0,93.923,-5.619
70,0.0,0.0301,0.0,0.584,0.611,0.432,0.083,0.181,243486.0,audio_features,11.0,116.106,-6.897
74,1.0,0.0287,0.0,0.628,0.744,0.317,0.0493,0.539,193565.0,audio_features,2.0,119.966,-5.435
88,1.0,0.0751,0.0,0.67,0.733,0.121,0.121,0.472,192841.0,audio_features,5.0,100.964,-6.009
69,1.0,0.116,0.0,0.668,0.517,0.407,0.0712,0.646,169824.0,audio_features,1.0,79.782,-6.012
68,0.0,0.0459,8e-06,0.671,0.645,0.11,0.0597,0.365,169661.0,audio_features,10.0,82.546,-7.208
63,0.0,0.0343,0.00129,0.569,0.475,0.232,0.037,0.0395,183816.0,audio_features,4.0,108.007,-7.073
66,1.0,0.0353,0.0,0.43,0.583,0.0867,0.801,0.367,243158.0,audio_features,9.0,84.967,-7.748
59,1.0,0.0458,0.031,0.303,0.301,0.0979,0.177,0.0384,145796.0,audio_features,4.0,141.997,-12.39
62,0.0,0.0528,0.0,0.656,0.485,0.155,0.0346,0.106,195111.0,audio_features,10.0,140.107,-6.121
56,1.0,0.0424,1.99e-06,0.278,0.491,0.111,0.8,0.0718,141851.0,audio_features,6.0,127.136,-11.29
76,1.0,0.0477,0.0,0.764,0.682,0.103,0.0363,0.701,192721.0,audio_features,1.0,97.023,-5.411
53,1.0,0.0545,0.000299,0.162,0.477,0.179,0.927,0.211,92718.0,audio_features,9.0,106.144,-15.34
36,1.0,0.0312,0.0,0.434,0.312,0.189,0.718,0.354,248178.0,audio_features,2.0,180.065,-5.804
41,1.0,0.242,0.0,0.775,0.644,0.113,0.0399,0.372,185857.0,audio_features,0.0,93.707,-5.679
37,0.0,0.0298,0.0,0.586,0.599,0.395,0.0766,0.18,243486.0,audio_features,11.0,116.101,-6.929
44,1.0,0.0287,0.0,0.628,0.744,0.317,0.0493,0.539,193565.0,audio_features,2.0,119.948,-5.435
66,1.0,0.0745,0.0,0.681,0.736,0.12,0.106,0.481,192841.0,audio_features,5.0,100.924,-6.063
37,1.0,0.0929,0.0,0.644,0.612,0.404,0.0661,0.673,169824.0,audio_features,1.0,159.989,-6.165
34,0.0,0.0484,3.16e-05,0.67,0.645,0.111,0.0642,0.349,169661.0,audio_features,10.0,82.479,-7.19
33,0.0,0.0378,0.004,0.566,0.3,0.281,0.045,0.0394,183816.0,audio_features,4.0,107.99,-7.044
37,1.0,0.0353,0.0,0.43,0.583,0.0867,0.801,0.367,243158.0,audio_features,9.0,84.967,-7.748
31,1.0,0.0493,0.0263,0.355,0.301,0.0991,0.144,0.04,145796.0,audio_features,4.0,141.618,-11.203
33,0.0,0.0528,0.0,0.656,0.485,0.155,0.0346,0.106,195111.0,audio_features,10.0,140.107,-6.121
28,1.0,0.044,7.38e-06,0.229,0.342,0.111,0.842,0.102,141851.0,audio_features,6.0,107.58,-11.558
41,1.0,0.0497,0.0,0.773,0.682,0.0985,0.0332,0.674,192721.0,audio_features,1.0,96.992,-5.395
25,1.0,0.049,0.000283,0.16,0.499,0.181,0.927,0.212,92718.0,audio_features,9.0,108.254,-15.416
79,0.0,0.0476,0.0,0.646,0.405,0.103,0.331,0.17,156267.0,audio_features,4.0,130.218,-3.206
75,1.0,0.0439,0.0,0.684,0.617,0.104,0.0545,0.295,150867.0,audio_features,0.0,132.113,-3.618
